,rating,category_1
3607,1.0,Portable Audio & Video
3608,5.0,Portable Audio & Video
3609,5.0,Portable Audio & Video
3610,5.0,Portable Audio & Video
3611,5.0,Portable Audio & Video
3612,1.0,Camera & Photo
3613,5.0,Computers & Accessories
3614,4.0,Camera & Photo
3615,3.0,Camera & Photo
3616,4.0,Camera & Photo
3617,5.0,Camera & Photo
3618,4.0,Camera & Photo
3619,4.0,Camera & Photo
3620,4.0,Camera & Photo
3621,5.0,Camera & Photo
3622,1.0,Camera & Photo
3623,5.0,Camera & Photo
3624,5.0,Camera & Photo
3625,5.0,Camera & Photo
3626,5.0,Camera & Photo
3627,5.0,Camera & Photo
3628,5.0,Camera & Photo
3629,1.0,Computers & Accessories
3630,5.0,Computers & Accessories
3631,3.0,Computers & Accessories
3632,5.0,Computers & Accessories
3633,5.0,Computers & Accessories
3634,3.0,Computers & Accessories
3635,5.0,Computers & Accessories
3636,1.0,Computers & Accessories
3637,5.0,Computers & Accessories
3638,5.0,Computers & Accessories
3639,2.0,Computers & Accessories
3640,4.0,Computers & Accessories
3641,4.0,Computers & Accessories
3642,5.0,Computers & Accessories
3643,5.0,Computers & Accessories
3644,5.0,Computers & Accessories
3645,5.0,Computers & Accessories
3646,5.0,Computers & Accessories
3647,2.0,Computers & Accessories
3648,5.0,Computers & Accessories
3649,5.0,Computers & Accessories
3650,1.0,Computers & Accessories
3651,5.0,Computers & Accessories
3652,4.0,Camera & Photo
3653,5.0,Computers & Accessories
3654,5.0,Computers & Accessories
3655,5.0,Computers & Accessories
3656,5.0,Computers & Accessories
3657,5.0,Computers & Accessories
3658,3.0,"GPS, Finders & Accessories"
3659,4.0,"GPS, Finders & Accessories"
3660,2.0,"GPS, Finders & Accessories"
3661,5.0,"GPS, Finders & Accessories"
3662,2.0,"GPS, Finders & Accessories"
3663,4.0,"GPS, Finders & Accessories"
3664,1.0,"GPS, Finders & Accessories"
3665,5.0,"GPS, Finders & Accessories"
3666,5.0,"GPS, Finders & Accessories"
3667,1.0,"GPS, Finders & Accessories"
3668,5.0,"GPS, Finders & Accessories"
3669,5.0,"GPS, Finders & Accessories"
3670,5.0,"GPS, Finders & Accessories"
3671,5.0,"GPS, Finders & Accessories"
3672,5.0,"GPS, Finders & Accessories"
3673,5.0,"GPS, Finders & Accessories"
3674,5.0,"GPS, Finders & Accessories"
3675,5.0,"GPS, Finders & Accessories"
3676,5.0,"GPS, Finders & Accessories"
3677,5.0,"GPS, Finders & Accessories"
3678,5.0,Home Audio
3679,5.0,Home Audio
3680,5.0,Home Audio
3681,5.0,Home Audio
3682,5.0,Home Audio
3683,4.0,Home Audio
3684,1.0,Home Audio
3685,5.0,Home Audio
3686,5.0,Home Audio
3687,5.0,Home Audio
3688,5.0,Home Audio
3689,1.0,Home Audio
3690,5.0,Home Audio
3691,5.0,Home Audio
3692,5.0,Home Audio
3693,4.0,"GPS, Finders & Accessories"
3694,3.0,"GPS, Finders & Accessories"
3695,5.0,"GPS, Finders & Accessories"
3696,3.0,"GPS, Finders & Accessories"
3697,5.0,"GPS, Finders & Accessories"
3698,4.0,"GPS, Finders & Accessories"
3699,2.0,"GPS, Finders & Accessories"
3700,5.0,"GPS, Finders & Accessories"
3701,3.0,"GPS, Finders & Accessories"
3702,5.0,"GPS, Finders & Accessories"
3703,4.0,"GPS, Finders & Accessories"
3704,5.0,"GPS, Finders & Accessories"
3705,5.0,"GPS, Finders & Accessories"
3706,4.0,"GPS, Finders & Accessories"
3707,4.0,"GPS, Finders & Accessories"
3708,5.0,"GPS, Finders & Accessories"
3709,5.0,"GPS, Finders & Accessories"
3710,5.0,"GPS, Finders & Accessories"
3711,4.0,"GPS, Finders & Accessories"
3712,5.0,"GPS, Finders & Accessories"
3713,4.0,Computers & Accessories
3714,4.0,Computers & Accessories
3715,4.0,Computers & Accessories
3716,4.0,Computers & Accessories
3717,4.0,Computers & Accessories
3718,4.0,Computers & Accessories
3719,5.0,Computers & Accessories
3720,4.0,Computers & Accessories
3721,5.0,Computers & Accessories
3722,5.0,Computers & Accessories
3723,5.0,Computers & Accessories
3724,5.0,Computers & Accessories
3725,5.0,Computers & Accessories
3726,5.0,Computers & Accessories
3727,5.0,Computers & Accessories
3728,1.0,Computers & Accessories
3729,5.0,Computers & Accessories
3730,5.0,Computers & Accessories
3731,5.0,Computers & Accessories
3732,5.0,Computers & Accessories
3733,1.0,Computers & Accessories
3734,1.0,Computers & Accessories
3735,1.0,Computers & Accessories
3736,4.0,Electronics Warranties
3737,5.0,Electronics Warranties
3738,2.0,Portable Audio & Video
3739,2.0,Portable Audio & Video
3740,5.0,Computers & Accessories
3741,5.0,Computers & Accessories
3742,4.0,Computers & Accessories
3743,5.0,Computers & Accessories
3744,5.0,Computers & Accessories
3745,2.0,Computers & Accessories
3746,2.0,Computers & Accessories
3747,5.0,Computers & Accessories
3748,5.0,Computers & Accessories
3749,1.0,Computers & Accessories
3750,4.0,Camera & Photo
3751,3.0,Computers & Accessories
3752,5.0,Computers & Accessories
3753,4.0,Accessories & Supplies
3754,5.0,Accessories & Supplies
3755,1.0,Accessories & Supplies
3756,5.0,Accessories & Supplies
3757,3.0,Accessories & Supplies
3758,5.0,Accessories & Supplies
3759,4.0,Accessories & Supplies
3760,4.0,Accessories & Supplies
3761,5.0,Accessories & Supplies
3762,5.0,Accessories & Supplies
3763,5.0,Accessories & Supplies
3764,5.0,Accessories & Supplies
3765,5.0,Camera & Photo
3766,3.0,Camera & Photo
3767,5.0,Camera & Photo
3768,4.0,Camera & Photo
3769,3.0,Camera & Photo
3770,5.0,Camera & Photo
3771,4.0,Camera & Photo
3772,3.0,Camera & Photo
3773,5.0,Camera & Photo
3774,2.0,Camera & Photo
3775,5.0,Camera & Photo
3776,5.0,Camera & Photo
3777,5.0,Camera & Photo
3778,5.0,Camera & Photo
3779,4.0,Camera & Photo
3780,3.0,Camera & Photo
3781,5.0,Camera & Photo
3782,5.0,Camera & Photo
3783,4.0,Camera & Photo
3784,4.0,Camera & Photo
3785,5.0,Computers & Accessories
3786,4.0,Computers & Accessories
3787,3.0,Computers & Accessories
3788,4.0,Computers & Accessories
3789,4.0,Computers & Accessories
3790,5.0,Computers & Accessories
3791,1.0,Computers & Accessories
3792,4.0,Computers & Accessories
3793,4.0,Computers & Accessories
3794,2.0,Computers & Accessories
3795,1.0,Computers & Accessories
3796,1.0,Computers & Accessories
3797,1.0,Computers & Accessories
3798,5.0,Computers & Accessories
3799,5.0,Computers & Accessories
3800,1.0,Computers & Accessories
3801,2.0,Television & Video
3802,5.0,Home Audio
3803,4.0,Car & Vehicle Electronics
3804,5.0,Car & Vehicle Electronics
3805,5.0,Car & Vehicle Electronics
3806,1.0,Car & Vehicle Electronics
3807,5.0,Car & Vehicle Electronics
3808,5.0,Car & Vehicle Electronics
3809,4.0,Car & Vehicle Electronics
3810,5.0,Car & Vehicle Electronics
3811,5.0,Car & Vehicle Electronics
3812,5.0,Car & Vehicle Electronics
3813,3.0,Car & Vehicle Electronics
3814,5.0,Car & Vehicle Electronics
3815,5.0,Car & Vehicle Electronics
3816,5.0,Car & Vehicle Electronics
3817,5.0,Car & Vehicle Electronics
3818,5.0,Car & Vehicle Electronics
3819,5.0,Car & Vehicle Electronics
3820,5.0,Car & Vehicle Electronics
3821,5.0,Car & Vehicle Electronics
3822,5.0,Car & Vehicle Electronics
3823,4.0,Computers & Accessories
3824,5.0,Camera & Photo
3825,5.0,Portable Audio & Video
3826,5.0,Portable Audio & Video
3827,5.0,Portable Audio & Video
3828,5.0,Portable Audio & Video
3829,5.0,Computers & Accessories
3830,5.0,Computers & Accessories
3831,5.0,Computers & Accessories
3832,5.0,Computers & Accessories
3833,5.0,Computers & Accessories
3834,4.0,Computers & Accessories
3835,5.0,Computers & Accessories
3836,5.0,Computers & Accessories
3837,5.0,Computers & Accessories
3838,5.0,Computers & Accessories
3839,5.0,Computers & Accessories
3840,3.0,Computers & Accessories
3841,4.0,Computers & Accessories
3842,5.0,Computers & Accessories
3843,5.0,Computers & Accessories
3844,5.0,Computers & Accessories
3845,5.0,Computers & Accessories
3846,5.0,Computers & Accessories
3847,5.0,Computers & Accessories
3848,5.0,Computers & Accessories
3849,2.0,Computers & Accessories
3850,5.0,Computers & Accessories
3851,5.0,Computers & Accessories
3852,4.0,Computers & Accessories
3853,4.0,Computers & Accessories
3854,3.0,Computers & Accessories
3855,4.0,Portable Audio & Video
3856,1.0,Portable Audio & Video
3857,5.0,Computers & Accessories
3858,5.0,Computers & Accessories
3859,5.0,Computers & Accessories
3860,1.0,Computers & Accessories
3861,5.0,Computers & Accessories
3862,4.0,Computers & Accessories
3863,3.0,Computers & Accessories
3864,4.0,Computers & Accessories
3865,3.0,Computers & Accessories
3866,5.0,Computers & Accessories
3867,3.0,Computers & Accessories
3868,2.0,Computers & Accessories
3869,4.0,Computers & Accessories
3870,5.0,Computers & Accessories
3871,3.0,Security & Surveillance
3872,5.0,Security & Surveillance
3873,1.0,Security & Surveillance
3874,1.0,Security & Surveillance
3875,1.0,Security & Surveillance
3876,5.0,Security & Surveillance
3877,5.0,Accessories & Supplies
3878,5.0,Computers & Accessories
3879,5.0,Computers & Accessories
3880,4.0,Computers & Accessories
3881,5.0,Computers & Accessories
3882,4.0,Computers & Accessories
3883,5.0,Computers & Accessories
3884,3.0,Computers & Accessories
3885,5.0,Computers & Accessories
3886,5.0,Computers & Accessories
3887,5.0,Computers & Accessories
3888,5.0,Computers & Accessories
3889,5.0,Computers & Accessories
3890,5.0,Computers & Accessories
3891,5.0,Computers & Accessories
3892,5.0,Computers & Accessories
3893,5.0,Computers & Accessories
3894,5.0,Computers & Accessories
3895,5.0,Computers & Accessories
3896,5.0,Computers & Accessories
3897,5.0,Computers & Accessories
3898,5.0,Accessories & Supplies
3899,5.0,Accessories & Supplies
3900,5.0,Computers & Accessories
3901,5.0,Camera & Photo
3902,5.0,Camera & Photo
3903,4.0,Computers & Accessories
3904,5.0,Computers & Accessories
3905,3.0,Computers & Accessories
3906,3.0,Computers & Accessories
3907,5.0,Computers & Accessories
3908,5.0,Computers & Accessories
3909,5.0,Computers & Accessories
3910,3.0,Computers & Accessories
3911,4.0,Computers & Accessories
3912,5.0,Computers & Accessories
3913,5.0,Computers & Accessories
3914,5.0,Computers & Accessories
3915,4.0,Computers & Accessories
3916,5.0,Computers & Accessories
3917,5.0,Headphones
3918,5.0,Headphones
3919,5.0,Computers & Accessories
3920,4.0,Computers & Accessories
3921,5.0,Computers & Accessories
3922,4.0,Computers & Accessories
3923,5.0,Computers & Accessories
3924,5.0,Computers & Accessories
3925,3.0,Portable Audio & Video
3926,2.0,Portable Audio & Video
3927,3.0,Portable Audio & Video
3928,3.0,Portable Audio & Video
3929,1.0,Portable Audio & Video
3930,3.0,Portable Audio & Video
3931,5.0,Portable Audio & Video
3932,4.0,Portable Audio & Video
3933,1.0,Portable Audio & Video
3934,5.0,Car & Vehicle Electronics
3935,1.0,Car & Vehicle Electronics
3936,3.0,Computers & Accessories
3937,4.0,Computers & Accessories
3938,5.0,Computers & Accessories
3939,5.0,Computers & Accessories
3940,5.0,Computers & Accessories
3941,1.0,Computers & Accessories
3942,1.0,Portable Audio & Video
3943,5.0,Headphones
3944,5.0,Headphones
3945,5.0,Headphones
3946,5.0,Computers & Accessories
3947,4.0,Camera & Photo
3948,4.0,Camera & Photo
3949,3.0,Camera & Photo
3950,5.0,Camera & Photo
3951,5.0,Camera & Photo
3952,5.0,Camera & Photo
3953,5.0,Camera & Photo
3954,1.0,Camera & Photo
3955,5.0,Accessories & Supplies
3956,3.0,Accessories & Supplies
3957,2.0,Accessories & Supplies
3958,4.0,Accessories & Supplies
3959,5.0,Accessories & Supplies
3960,5.0,Accessories & Supplies
3961,4.0,Accessories & Supplies
3962,5.0,Accessories & Supplies
3963,4.0,Accessories & Supplies
3964,4.0,Accessories & Supplies
3965,5.0,Accessories & Supplies
3966,2.0,Accessories & Supplies
3967,5.0,Accessories & Supplies
3968,5.0,Accessories & Supplies
3969,5.0,Accessories & Supplies
3970,5.0,Accessories & Supplies
3971,5.0,Accessories & Supplies
3972,5.0,Accessories & Supplies
3973,5.0,Accessories & Supplies
3974,3.0,Accessories & Supplies
3975,5.0,Camera & Photo
3976,5.0,Camera & Photo
3977,2.0,Camera & Photo
3978,4.0,Headphones
3979,5.0,Headphones
3980,4.0,Headphones
3981,4.0,Headphones
3982,5.0,Headphones
3983,2.0,Headphones
3984,5.0,Headphones
3985,5.0,Headphones
3986,5.0,Headphones
3987,1.0,Headphones
3988,5.0,Headphones
3989,5.0,Headphones
3990,2.0,Headphones
3991,5.0,Headphones
3992,5.0,Headphones
3993,5.0,Camera & Photo
3994,4.0,Camera & Photo
3995,4.0,Camera & Photo
3996,4.0,Camera & Photo
3997,5.0,Camera & Photo
3998,5.0,Camera & Photo
3999,5.0,Camera & Photo
4000,4.0,Camera & Photo
4001,4.0,Camera & Photo
4002,4.0,Camera & Photo
4003,4.0,Camera & Photo
4004,5.0,Camera & Photo
4005,5.0,Camera & Photo
4006,5.0,Camera & Photo
4007,1.0,Camera & Photo
4008,5.0,Camera & Photo
4009,5.0,Camera & Photo
4010,5.0,Camera & Photo
4011,5.0,Camera & Photo
4012,5.0,Camera & Photo
4013,5.0,Computers & Accessories
4014,3.0,Computers & Accessories
4015,5.0,Computers & Accessories
4016,5.0,Computers & Accessories
4017,5.0,Computers & Accessories
4018,5.0,Computers & Accessories
4019,5.0,Accessories & Supplies
4020,5.0,Accessories & Supplies
4021,5.0,Computers & Accessories
4022,4.0,Accessories & Supplies
4023,3.0,Accessories & Supplies
4024,5.0,Accessories & Supplies
4025,3.0,Accessories & Supplies
4026,4.0,Accessories & Supplies
4027,3.0,Accessories & Supplies
4028,5.0,Accessories & Supplies
4029,1.0,Accessories & Supplies
4030,5.0,Accessories & Supplies
4031,5.0,Accessories & Supplies
4032,5.0,Accessories & Supplies
4033,5.0,Accessories & Supplies
4034,5.0,Accessories & Supplies
4035,4.0,Computers & Accessories
4036,4.0,Computers & Accessories
4037,3.0,Computers & Accessories
4038,3.0,Computers & Accessories
4039,3.0,Computers & Accessories
4040,4.0,Computers & Accessories
4041,4.0,Computers & Accessories
4042,4.0,Computers & Accessories
4043,2.0,Computers & Accessories
4044,4.0,Computers & Accessories
4045,3.0,Computers & Accessories
4046,4.0,Computers & Accessories
4047,2.0,Computers & Accessories
4048,4.0,Computers & Accessories
4049,5.0,Computers & Accessories
4050,3.0,Computers & Accessories
4051,4.0,Computers & Accessories
4052,5.0,Computers & Accessories
4053,4.0,Computers & Accessories
4054,2.0,Computers & Accessories
4055,5.0,Accessories & Supplies
4056,5.0,Accessories & Supplies
4057,5.0,Accessories & Supplies
4058,5.0,Accessories & Supplies
4059,5.0,Accessories & Supplies
4060,4.0,Accessories & Supplies
4061,5.0,Accessories & Supplies
4062,4.0,Accessories & Supplies
4063,5.0,Accessories & Supplies
4064,5.0,Accessories & Supplies
4065,5.0,Accessories & Supplies
4066,5.0,Accessories & Supplies
4067,5.0,Accessories & Supplies
4068,5.0,Accessories & Supplies
4069,5.0,Accessories & Supplies
4070,5.0,Accessories & Supplies
4071,4.0,Accessories & Supplies
4072,5.0,Accessories & Supplies
4073,5.0,Accessories & Supplies
4074,5.0,Accessories & Supplies
4075,5.0,Accessories & Supplies
4076,5.0,Accessories & Supplies
4077,5.0,Computers & Accessories
4078,5.0,Computers & Accessories
4079,5.0,Computers & Accessories
4080,3.0,Computers & Accessories
4081,5.0,Computers & Accessories
4082,5.0,Computers & Accessories
4083,5.0,Computers & Accessories
4084,5.0,Computers & Accessories
4085,5.0,Computers & Accessories
4086,5.0,Computers & Accessories
4087,5.0,Computers & Accessories
4088,4.0,Car & Vehicle Electronics
4089,4.0,Car & Vehicle Electronics
4090,4.0,Car & Vehicle Electronics
4091,4.0,Car & Vehicle Electronics
4092,4.0,Car & Vehicle Electronics
4093,4.0,Car & Vehicle Electronics
4094,4.0,Car & Vehicle Electronics
4095,4.0,Car & Vehicle Electronics
4096,5.0,Car & Vehicle Electronics
4097,5.0,Car & Vehicle Electronics
4098,4.0,Car & Vehicle Electronics
4099,5.0,Car & Vehicle Electronics
4100,4.0,Car & Vehicle Electronics
4101,5.0,Car & Vehicle Electronics
4102,5.0,Car & Vehicle Electronics
4103,4.0,Car & Vehicle Electronics
4104,5.0,Car & Vehicle Electronics
4105,5.0,Car & Vehicle Electronics
4106,4.0,Car & Vehicle Electronics
4107,5.0,Car & Vehicle Electronics
4108,4.0,Accessories & Supplies
4109,5.0,Accessories & Supplies
4110,5.0,Accessories & Supplies
4111,5.0,Accessories & Supplies
4112,5.0,Accessories & Supplies
4113,1.0,Accessories & Supplies
4114,5.0,Accessories & Supplies
4115,1.0,Accessories & Supplies
4116,4.0,Accessories & Supplies
4117,5.0,Accessories & Supplies
4118,5.0,Accessories & Supplies
4119,5.0,Accessories & Supplies
4120,5.0,Accessories & Supplies
4121,3.0,Accessories & Supplies
4122,5.0,Accessories & Supplies
4123,5.0,Accessories & Supplies
4124,5.0,Accessories & Supplies
4125,4.0,Security & Surveillance
4126,2.0,Security & Surveillance
4127,5.0,Security & Surveillance
4128,1.0,Security & Surveillance
4129,1.0,Security & Surveillance
4130,1.0,Security & Surveillance
4131,4.0,Computers & Accessories
4132,4.0,Computers & Accessories
4133,5.0,Computers & Accessories
4134,3.0,Computers & Accessories
4135,1.0,Computers & Accessories
4136,5.0,Computers & Accessories
4137,3.0,Computers & Accessories
4138,4.0,Computers & Accessories
4139,1.0,Computers & Accessories
4140,5.0,Computers & Accessories
4141,5.0,Computers & Accessories
4142,5.0,Computers & Accessories
4143,4.0,Camera & Photo
4144,4.0,Wearable Technology
4145,5.0,Wearable Technology
4146,5.0,Wearable Technology
4147,5.0,Wearable Technology
4148,4.0,Wearable Technology
4149,3.0,Wearable Technology
4150,4.0,Wearable Technology
4151,1.0,Wearable Technology
4152,4.0,Wearable Technology
4153,5.0,Wearable Technology
4154,5.0,Wearable Technology
4155,5.0,Wearable Technology
4156,5.0,Wearable Technology
4157,5.0,Wearable Technology
4158,5.0,Wearable Technology
4159,5.0,Wearable Technology
4160,5.0,Wearable Technology
4161,5.0,Wearable Technology
4162,5.0,Wearable Technology
4163,4.0,Camera & Photo
4164,3.0,Camera & Photo
4165,5.0,Camera & Photo
4166,3.0,Camera & Photo
4167,5.0,Camera & Photo
4168,3.0,Camera & Photo
4169,5.0,Camera & Photo
4170,3.0,Camera & Photo
4171,5.0,Camera & Photo
4172,5.0,Camera & Photo
4173,3.0,Camera & Photo
4174,1.0,Camera & Photo
4175,2.0,Camera & Photo
4176,2.0,Camera & Photo
4177,3.0,Camera & Photo
4178,4.0,Camera & Photo
4179,5.0,Camera & Photo
4180,2.0,Camera & Photo
4181,1.0,Camera & Photo
4182,1.0,Camera & Photo
4183,4.0,Computers & Accessories
4184,3.0,Computers & Accessories
4185,1.0,Computers & Accessories
4186,5.0,Accessories & Supplies
4187,3.0,Accessories & Supplies
4188,5.0,Accessories & Supplies
4189,1.0,Accessories & Supplies
4190,5.0,Accessories & Supplies
4191,5.0,Accessories & Supplies
4192,1.0,Accessories & Supplies
4193,1.0,Accessories & Supplies
4194,1.0,Accessories & Supplies
4195,5.0,Computers & Accessories
4196,5.0,Computers & Accessories
4197,4.0,Computers & Accessories
4198,4.0,Computers & Accessories
4199,3.0,Computers & Accessories
4200,4.0,Computers & Accessories
4201,5.0,Computers & Accessories
4202,3.0,Computers & Accessories
4203,5.0,Computers & Accessories
4204,5.0,Computers & Accessories
4205,5.0,Computers & Accessories
4206,4.0,Computers & Accessories
4207,5.0,Computers & Accessories
4208,3.0,Computers & Accessories
4209,4.0,Computers & Accessories
4210,5.0,Computers & Accessories
4211,5.0,Computers & Accessories
4212,5.0,Computers & Accessories
4213,1.0,Computers & Accessories
4214,5.0,Computers & Accessories
4215,5.0,Computers & Accessories
4216,5.0,Computers & Accessories
4217,5.0,Computers & Accessories
4218,5.0,Computers & Accessories
4219,5.0,Computers & Accessories
4220,4.0,Camera & Photo
4221,5.0,Camera & Photo
4222,4.0,Camera & Photo
4223,2.0,Camera & Photo
4224,5.0,Camera & Photo
4225,5.0,Camera & Photo
4226,5.0,Camera & Photo
4227,4.0,Camera & Photo
4228,3.0,Camera & Photo
4229,5.0,Camera & Photo
4230,4.0,Camera & Photo
4231,2.0,Camera & Photo
4232,4.0,Camera & Photo
4233,5.0,Camera & Photo
4234,5.0,Camera & Photo
4235,5.0,Camera & Photo
4236,5.0,Camera & Photo
4237,1.0,Camera & Photo
4238,5.0,Camera & Photo
4239,4.0,Camera & Photo
4240,4.0,Camera & Photo
4241,3.0,Camera & Photo
4242,4.0,Camera & Photo
4243,4.0,Camera & Photo
4244,4.0,Camera & Photo
4245,1.0,Camera & Photo
4246,5.0,Camera & Photo
4247,5.0,Camera & Photo
4248,2.0,Camera & Photo
4249,5.0,Camera & Photo
4250,1.0,Camera & Photo
4251,5.0,Camera & Photo
4252,5.0,Camera & Photo
4253,5.0,Camera & Photo
4254,5.0,Camera & Photo
4255,4.0,Camera & Photo
4256,5.0,Camera & Photo
4257,5.0,Camera & Photo
4258,5.0,Camera & Photo
4259,1.0,Camera & Photo
4260,3.0,Computers & Accessories
4261,2.0,Computers & Accessories
4262,4.0,Computers & Accessories
4263,2.0,Computers & Accessories
4264,5.0,Computers & Accessories
4265,1.0,Computers & Accessories
4266,5.0,Computers & Accessories
4267,5.0,Computers & Accessories
4268,1.0,Computers & Accessories
4269,5.0,Computers & Accessories
4270,5.0,Computers & Accessories
4271,3.0,Computers & Accessories
4272,2.0,Computers & Accessories
4273,5.0,Computers & Accessories
4274,1.0,Computers & Accessories
4275,1.0,Computers & Accessories
4276,5.0,Computers & Accessories
4277,3.0,Car & Vehicle Electronics
4278,5.0,Car & Vehicle Electronics
4279,1.0,Car & Vehicle Electronics
4280,4.0,Accessories & Supplies
4281,5.0,Accessories & Supplies
4282,5.0,Accessories & Supplies
4283,5.0,Accessories & Supplies
4284,5.0,Accessories & Supplies
4285,5.0,Accessories & Supplies
4286,5.0,Accessories & Supplies
4287,5.0,Accessories & Supplies
4288,5.0,Accessories & Supplies
4289,5.0,Accessories & Supplies
4290,5.0,Accessories & Supplies
4291,5.0,Accessories & Supplies
4292,5.0,Accessories & Supplies
4293,5.0,Accessories & Supplies
4294,5.0,Accessories & Supplies
4295,5.0,Accessories & Supplies
4296,5.0,Accessories & Supplies
4297,5.0,Accessories & Supplies
4298,5.0,Accessories & Supplies
4299,5.0,Accessories & Supplies
4300,5.0,Camera & Photo
4301,5.0,Camera & Photo
4302,5.0,Computers & Accessories
4303,1.0,Computers & Accessories
4304,5.0,Computers & Accessories
4305,5.0,Computers & Accessories
4306,5.0,Computers & Accessories
4307,4.0,Computers & Accessories
4308,4.0,Computers & Accessories
4309,5.0,Computers & Accessories
4310,4.0,Computers & Accessories
4311,4.0,Computers & Accessories
4312,5.0,Computers & Accessories
4313,5.0,Computers & Accessories
4314,5.0,Computers & Accessories
4315,1.0,Computers & Accessories
4316,2.0,Television & Video
4317,5.0,Television & Video
4318,1.0,Television & Video
4319,2.0,Television & Video
4320,1.0,Television & Video
4321,1.0,Television & Video
4322,5.0,Camera & Photo
4323,5.0,Camera & Photo
4324,5.0,Camera & Photo
4325,5.0,Camera & Photo
4326,5.0,Camera & Photo
4327,5.0,Camera & Photo
4328,5.0,Camera & Photo
4329,5.0,Camera & Photo
4330,5.0,Camera & Photo
4331,4.0,Camera & Photo
4332,5.0,Camera & Photo
4333,3.0,Camera & Photo
4334,5.0,Camera & Photo
4335,5.0,Camera & Photo
4336,5.0,Camera & Photo
4337,4.0,Camera & Photo
4338,5.0,Camera & Photo
4339,4.0,Camera & Photo
4340,4.0,Camera & Photo
4341,5.0,Camera & Photo
4342,4.0,Computers & Accessories
4343,2.0,Accessories & Supplies
4344,1.0,Accessories & Supplies
4345,4.0,Camera & Photo
4346,3.0,Camera & Photo
4347,4.0,Camera & Photo
4348,2.0,Camera & Photo
4349,5.0,Camera & Photo
4350,2.0,Camera & Photo
4351,5.0,Camera & Photo
4352,2.0,Camera & Photo
4353,5.0,Camera & Photo
4354,5.0,Camera & Photo
4355,2.0,Camera & Photo
4356,1.0,Camera & Photo
4357,1.0,Camera & Photo
4358,2.0,Camera & Photo
4359,1.0,Camera & Photo
4360,1.0,Camera & Photo
4361,1.0,Camera & Photo
4362,5.0,Camera & Photo
4363,5.0,Accessories & Supplies
4364,5.0,Accessories & Supplies
4365,5.0,Accessories & Supplies
4366,2.0,Camera & Photo
4367,5.0,Camera & Photo
4368,4.0,Camera & Photo
4369,5.0,Camera & Photo
4370,1.0,Camera & Photo
4371,1.0,Camera & Photo
4372,5.0,Camera & Photo
4373,5.0,Camera & Photo
4374,5.0,Camera & Photo
4375,1.0,Camera & Photo
4376,1.0,Camera & Photo
4377,5.0,Camera & Photo
4378,5.0,Camera & Photo
4379,5.0,Camera & Photo
4380,5.0,Camera & Photo
4381,5.0,Camera & Photo
4382,5.0,Camera & Photo
4383,5.0,Camera & Photo
4384,1.0,Camera & Photo
4385,4.0,Computers & Accessories
4386,5.0,Computers & Accessories
4387,5.0,Accessories & Supplies
4388,5.0,Accessories & Supplies
4389,4.0,Accessories & Supplies
4390,5.0,Accessories & Supplies
4391,5.0,Accessories & Supplies
4392,5.0,Accessories & Supplies
4393,5.0,Accessories & Supplies
4394,5.0,Accessories & Supplies
4395,5.0,Accessories & Supplies
4396,4.0,Accessories & Supplies
4397,3.0,Accessories & Supplies
4398,4.0,Accessories & Supplies
4399,3.0,Accessories & Supplies
4400,5.0,Accessories & Supplies
4401,3.0,Accessories & Supplies
4402,5.0,Accessories & Supplies
4403,5.0,Accessories & Supplies
4404,5.0,Accessories & Supplies
4405,5.0,Accessories & Supplies
4406,2.0,Accessories & Supplies
4407,3.0,Camera & Photo
4408,2.0,Camera & Photo
4409,2.0,Camera & Photo
4410,2.0,Camera & Photo
4411,3.0,Camera & Photo
4412,3.0,Camera & Photo
4413,5.0,Camera & Photo
4414,1.0,Camera & Photo
4415,1.0,Camera & Photo
4416,5.0,Camera & Photo
4417,2.0,Camera & Photo
4418,1.0,Camera & Photo
4419,1.0,Camera & Photo
4420,5.0,Camera & Photo
4421,5.0,Camera & Photo
4422,1.0,Camera & Photo
4423,4.0,Camera & Photo
4424,1.0,Camera & Photo
4425,1.0,Camera & Photo
4426,1.0,Camera & Photo
4427,4.0,Accessories & Supplies
4428,5.0,Accessories & Supplies
4429,5.0,Accessories & Supplies
4430,5.0,Accessories & Supplies
4431,1.0,Accessories & Supplies
4432,5.0,Accessories & Supplies
4433,5.0,Accessories & Supplies
4434,5.0,Accessories & Supplies
4435,5.0,Accessories & Supplies
4436,1.0,Accessories & Supplies
4437,5.0,Accessories & Supplies
4438,5.0,Accessories & Supplies
4439,5.0,Accessories & Supplies
4440,5.0,Computers & Accessories
4441,4.0,Computers & Accessories
4442,5.0,Computers & Accessories
4443,3.0,Computers & Accessories
4444,4.0,Computers & Accessories
4445,3.0,Computers & Accessories
4446,4.0,Computers & Accessories
4447,4.0,Computers & Accessories
4448,4.0,Computers & Accessories
4449,5.0,Computers & Accessories
4450,4.0,Computers & Accessories
4451,3.0,Computers & Accessories
4452,1.0,Computers & Accessories
4453,5.0,Computers & Accessories
4454,4.0,Computers & Accessories
4455,4.0,Computers & Accessories
4456,4.0,Computers & Accessories
4457,4.0,Computers & Accessories
4458,5.0,Computers & Accessories
4459,4.0,Computers & Accessories
4460,5.0,Computers & Accessories
4461,5.0,Camera & Photo
4462,4.0,Camera & Photo
4463,5.0,Camera & Photo
4464,3.0,Camera & Photo
4465,3.0,Camera & Photo
4466,3.0,Camera & Photo
4467,5.0,Camera & Photo
